,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,2162,19738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,,8,43,,,,,,,101,14,,,,,38,23,1107,20,,,,,,,,,9403,10,,,665,26,,,,,,,88,25,,,789,18,,,,,1,4,,,,,,,,,,,,,,,23,38,,,,,,,,,,,309,4,,,,,,,8,18,,,,,,,2,12,530,17,8,110,,,,,,,4,4,,,,,47,11,,,,,,,,,,,,,,,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,42,,,,,,,,,,,,,,,,,,,,,,,,,425,12,,,,,198,21,,,,,19,11,4773,3,,,,,,,,,,,,,,,,,3,12,,,,,7,16,,,,,16,12,,,,,80,24,,,,,,,,,,,,,,,,,,,18,19,,,,,106,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,13
11,12,29351,17541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,,,,,,,,,,,,,,,,,,,,,,99,15,,,,,,,3633,4,,,,,,,,,2964,29,,,84,69,130,2,,,,,99,23,,,302,44,,,,,,,,,,,,,,,,,,,,,278,7,,,,,,,,,,,29,27,23,5,,,,,,,,,,,,,,,,,140,45,,,,,,,,,,,,,7,69,,,,,,,,,,,,,,,,,289,2,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,37,,,,,,,,,,,,,,,,,,,,,,,,,611,9,,,,,,,,,,,,,7380,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,32,,,,,,,,,,,,,,,,,,,,,,,,,645,1,,,,,,,,,467,5,,,,,,,,,,,,,,,,,,,,,,,110,35
12,13,2243,17343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,15,,,,,,,,,,,,,,,10,34,,,,,,,,,,,,,,,4994,1,,,,,,,,,4740,17,,,,,,,,,,,,,,,1447,9,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,148,10,,,,,,,,,,,,,,,,,455,19,207,36,,,,,,,,,,,,,15,36,,,,,,,,,,,,,,,,,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177,4,,,,,,,,,,,,,,,,,,,,,,,,,696,8,,,,,366,13,,,,,25,10,2411,8,,,,,,,,,,,9,3,,,,,,,,,,,40,5,,,,,436,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,60
13,14,2425,15802,,,,,,,,,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,20,21,,,,,,,103,13,,,,,172,6,1354,17,,,,,,,,,3970,22,3,31,1218,16,,,3,16,172,8,135,15,,,939,15,,,,,,,,,,,,,,,,,,,,,157,12,,,,,,,,,,,141,11,,,,,,,,,,,,,,,,,912,7,547,19,,,,,,,,,,,,,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,24,,,,,,,,,,,,,,,,,,,,,,,,,899,6,,,,,911,5,,,,,161,2,3111,6,,,,,,,,,,,,,,,,,,,,,43,9,,,,,,,,,,,,,158,11,,,,,5,7,,,,,,,,,,,,,,,,,,,179,4,,,,,,,,,32,14,,,,,,,,,,,,,,,,,,,,,,,148,28
14,15,181,14067,9,4,,,,,,,,,101,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,14,,,,,,,,,,,,,91,11,1121,19,,,,,,,,,8623,11,,,1286,15,,,4,11,,,42,34,,,773,19,,,,,,,,,,,,,,,,,,,,,116,19,,,,,153,5,,,,,50,22,,,,,,,,,,,,,,,,,219,32,113,48,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,23,,,22,28,,,,,,,,,,,,,,,,,,,,,124,26,,,,,125,24,,,,,,,483,22,,,,,,,,,,,,,,,,,85,3,,,,,,,,,1,4,,,,,,,108,16,,,,,,,,,,,,,7,17,,,,,24,16,,,,,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,40
15,16,13,14061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,,,,,,,68,19,,,5,5,35,25,971,22,,,,,30,10,,,6835,13,4,25,1360,14,,,4,10,,,31,41,2,2,510,28,,,,,,,,,,,1,4,,,,,,,,,792,3,,,,,,,,,,,96,15,,,4,1,,,,,,,,,,,,,231,31,990,12,,,,,,,,,,,,,34,13,,,,,,,,,,,,,,,,,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,13,12,4,35,21,,,,,,,,,,,,,,,,,,,,,115,27,,,,,229,18,,,,,27,9,487,21,,,,,,,,,,,,,,,,,,,,,28,12,21,10,,,,,44,9,,,,,106,17,,,,,,,,,,,,,,,,,,,14,25,,,,,,,,,,,,,,,13,21,,,,,,,,,,,,,,,,,,,,,,,366,19
16,17,320,13941,,,,,,,,,,,127,7,,,,,9,5,,,,,,,,,2,1,,,76,8,,,,,,,,,5,6,,,,,136,3,,,,,,,94,16,,,5,6,63,18,958,23,,,,,201,5,,,6027,16,16,3,972,20,22,10,,,40,16,171,10,,,1089,14,,,,,,,3,4,,,2,3,,,10,4,,,,,84,22,53,5,,,,,,,,,212,7,,,,,,,174,6,,,,,,,6,7,147,42,303,27,,,,,2,6,,,,,13,2,11,47,,,,,,,4,5,,,,,,,,,15,11,9,10,,,,,,,,,2,7,,,,,20,5,,,,,,,,,,,,,699,9,14,2,67,13,,,,,,,3,5,,,,,,,,,,,,,412,14,,,,,241,17,,,,,64,8,783,16,,,,,,,,,,,,,2,2,,,,,,,64,6,40,4,,,,,,,,,,,85,21,,,,,22,4,,,3,4,,,20,11,,,,,17,22,,,6,1,31,17,,,,,,,,,30,15,,,,,,,,,,,2,10,,,,,,,,,,,253,23
17,18,811,13858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,6,,,,,,,11,52,,,,,,,1266,18,,,,,,,,,3964,23,4,27,1406,11,,,,,,,62,28,,,1109,13,,,,,,,,,,,,,,,,,,,,,557,5,,,,,,,,,,,86,18,,,,,,,,,,,,,,,,,55,84,314,26,,,,,,,,,,,,,267,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,5,,,17,32,,,,,,,,,,,,,,,,,,,,,223,21,,,,,603,8,,,,,86,7,355,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306,7
18,19,50381,13741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,900,24,,,,,,,,,10363,9,,,587,27,,,,,85,12,136,14,,,228,51,,,,,,,,,,,,,,,,,,,,,139,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,10,72,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,1294,13369,,,,,,,,,,,61,11,,,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10,,,,,,,,,,,,,75,15,810,26,,,,,,,,,7012,12,13,5,743,24,,,47,2,58,15,128,16,,,1955,6,,,,,,,,,,,,,15,3,,,,,,,139,15,,,,,,,,,,,91,17,,,,,,,43,14,,,,,12,3,,,888,9,,,,,,,,,,,,,,,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,,,,,,,,,,,,,361,16,,,23,27,,,,,,,13,3,,,,,,,,,,,,,48,42,,,,,,,,,,,,,375,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,13,,,,,,,,,,,,,12,14,,,,,20,17,,,,,35,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,27
20,21,27443,10688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,26,,,,,,,50,22,,,8,2,132,8,1777,14,,,,,12,15,,,514,136,9,8,423,29,119,3,,,,,101,22,,,337,42,,,,,,,,,,,,,,,,,,,,,39,32,,,,,50,11,,,,,,,,,,,,,,,,,,,,,,,342,26,1942,8,,,,,,,,,,,,,382,2,,,,,,,,,,,,,,,,,,,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,29,,,,,,,,,,,,,,,,,,,,,,,,,251,18,,,,,112,30,,,,,,,670,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,2,,,,,,,,,,,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754,2
21,22,3886,10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,5,,,,,,,,,,,,,,,13,29,,,,,,,105,11,,,,,71,17,3387,6,,,,,,,,,2014,48,3,35,383,32,11,16,3,17,83,13,188,8,,,421,33,,,,,2,3,,,,,,,,,,,,,,,23,39,,,,,,,,,,,452,2,,,,,,,,,,,,,,,,,784,11,142,44,,,,,,,,,,,,,11,49,,,,,,,,,5,3,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,32,4,10,110,10,,,,,,,,,,,,,,,,,,,,,154,24,,,,,710,7,,,,,97,6,234,37,,,,,,,,,,,,,,,,,,,,,36,11,24,8,,,,,230,3,,,,,66,27,,,,,,,,,,,,,,,,,,,32,13,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,45
22,23,2136,10010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,6,,,,,,,,,,,,,,,,,,,,,,,230,7,,,,,,,2186,11,,,,,,,,,3069,27,5,23,166,50,,,,,1006,4,,,,,364,41,,,,,,,,,,,,,,,,,,,,,,,,,,,96,7,,,,,128,12,,,,,,,,,,,,,,,,,249,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,987,6,,,,,,,,,,,,,,,,,,,,,,,,,783,7,,,,,,,,,,,,,71,67,,,,,,,,,,,,,,,,,9,7,,,79,5,,,,,5,2,,,5,3,,,253,7,,,,,,,,,,,,,,,,,,,56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,36
23,24,5072,9804,,,,,,,,,,,7,22,,,,,,,,,,,,,,,,,,,7,22,,,,,139,2,,,,,,,,,8,46,,,,,,,,,,,,,119,9,376,50,,,,,,,,,6651,15,2,45,84,67,,,,,32,19,,,,,283,46,,,,,,,,,,,,,,,29,2,,,,,,,699,2,,,,,,,,,,,,,,,,,120,9,,,,,,,,,74,73,422,20,,,,,,,,,,,,,11,50,,,,,,,,,,,,,,,,,,,,,,,,,41,1,,,15,3,,,124,2,22,4,,,,,,,,,,,,,47,63,4,11,147,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,59,,,,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,30,50,,,,,166,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,61
24,25,4192,8251,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,31,,,,,,,62,20,,,,,62,19,993,21,,,,,,,,,3821,24,,,212,44,,,,,,,43,33,,,200,54,,,,,,,,,,,,,3,8,,,,,,,15,42,,,,,,,,,,,40,26,,,,,,,,,,,,,,,,,443,20,559,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,33,,,,,,,,,,,,,,,,,,,,,,,,,87,31,,,,,,,,,,,,,1336,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,19,,,,,,,,,,,,,,,,,,,,,,,,,30,18,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,,,,84,41
