,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,463,25423,,,7,3,,,,,,,,,,,,,,,,,,,,,,,23,14,,,,,,,,,9,5,,,,,20,22,,,,,,,260,7,,,,,96,10,1973,12,,,,,,,,,13799,6,4,34,,,20,12,5,11,,,147,17,,,,,,,,,,,,,,,,,,,,,,,90,17,,,,,39,13,,,,,82,21,,,,,44,12,,,,,,,,,955,7,2897,6,,,,,,,,,,,,,74,10,,,,,,,5,9,,,,,,,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,17,8,8,61,21,,,,,,,,,,,,,,,,,559,14,,,,,930,3,,,,,1809,10,,,,,,,,,,,,,,,,,,,16,12,,,,,20,9,,,,,149,13,,,,,,,,,,,,,54,9,,,,,79,20,,,,,63,11,,,,,,,,,11,17,,,,,,,,,,,,,,,,,,,,,640,9
11,12,27443,21623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,27,,,,,,,54,19,,,12,3,38,21,788,33,,,,,,,,,689,120,7,21,712,24,33,7,,,,,75,29,,,664,28,,,,,,,,,,,,,,,,,,,,,,,,,35,14,,,,,,,,,,,,,,,,,,,,,421,27,3160,5,,,,,,,,,,,,,2722,1,,,,,,,,,,,,,,,,,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,208,24,,,,,,,,,,,,,,,,,,,,,7200,1,,,,,268,17,,,,,810,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,2
12,13,181,18403,17,3,,,,,,,,,281,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6,,,,,,,,,,,,,140,8,1788,14,,,,,,,,,9815,10,,,1599,10,,,9,6,,,112,22,,,1060,15,,,,,,,,,,,,,,,,,,,146,11,,,,,280,4,,,,,155,14,,,,,,,,,,,,,,,192,41,199,38,,,,,,,,,,,,,,,,,,,,,13,4,,,,,,,33,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,15,,,89,14,,,,,,,,,,,,,,,,,306,22,,,,,144,28,,,,,806,23,,,,,,,,,,,,,161,3,,,,,,,,,5,2,,,,,,,189,11,,,,,,,,,,,,,15,13,,,,,128,14,,,,,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,24
13,14,2243,18284,,,,,,,,,,,,,,,,,,,,,,,,,,,36,12,,,,,,,,,,,,,,,4,63,,,,,,,,,,,,,,,4476,3,,,,,,,,,6916,18,,,,,,,,,,,,,,,2298,7,,,,,,,,,,,,,,,,,,,,,,,,,96,10,,,,,156,13,,,,,,,,,,,,,,,522,22,207,36,,,,,,,,,,,,,10,48,,,,,,,,,,,,,,,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,7,,,,,,,,,,,,,,,,,,,,,70,40,,,,,588,8,,,43,10,1165,17,,,,,,,7,5,,,,,,,,,,,83,4,,,,,568,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,50
14,15,13,17809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5,,,,,,,120,13,,,7,5,66,14,1230,20,,,,,,,,,9445,11,10,7,1461,11,,,6,9,,,,,7,2,728,24,,,,,,,,,,,,,,,,,,,346,4,,,,,,,,,,,162,12,,,,,,,,,,,,,,,337,31,1205,12,,,,,,,,,,,,,78,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,132,19,4,74,17,,,,,,,,,,,,,,,,,266,26,,,,,273,16,,,55,9,1178,16,,,,,,,,,,,,,,,,,15,15,45,7,,,,,67,6,,,,,115,17,,,,,,,,,,,,,,,,,,,68,23,,,,,,,,,,,,,,,16,13,,,,,,,,,,,,,,,,,,,,,366,18
15,16,320,17492,,,,,,,,,,,193,8,,,,,,,,,,,,,,,96,9,,,,,,,,,20,4,,,,,54,3,,,,,,,73,15,,,7,6,50,19,1209,22,,,,,283,5,,,7193,17,21,3,1445,12,28,8,,,34,15,173,11,,,1378,11,,,,,,,8,3,,,7,2,,,7,3,,,74,18,56,4,,,,,,,,,202,9,,,,,336,4,,,,,,,11,5,219,40,456,23,,,,,8,4,,,,,10,2,26,25,,,,,,,6,8,,,,,,,37,9,,,,,,,,,12,4,,,,,57,3,,,,,,,,,,,,,662,11,28,2,100,11,,,,,1,7,,,,,,,,,,,563,13,,,,,150,25,,,81,8,1347,14,,,,,,,,,7,3,,,,,,,57,10,72,5,,,,,,,,,,,61,31,,,,,13,5,,,6,4,,,39,10,,,,,120,15,,,3,1,53,13,,,,,,,,,32,10,,,,,,,,,,,,,,,,,,,,,308,19
16,17,50381,16889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,35,,,,,,,,,,,15654,5,,,,,,,,,17,16,128,20,,,,,,,,,,,,,,,,,,,,,,,106,16,,,,,,,,,,,,,,,,,,,,,,,,,,,530,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,38,,,,,,,,,,,,,,,,,,,,,,,,,,,317,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,2425,16104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,22,20,,,,,,,40,23,,,,,120,9,988,26,,,,,,,,,5187,23,3,42,1290,14,,,6,10,124,9,294,7,,,1313,12,,,,,,,,,,,,,,,,,,,119,13,,,,,,,,,,,114,18,,,,,,,,,,,,,,,729,11,665,17,,,,,,,,,,,,,4,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,23,,,,,,,,,,,,,,,,,,,,,318,19,,,,,421,9,,,147,4,3549,5,,,,,,,,,,,,,,,,,77,8,,,,,,,,,,,,,105,19,,,,,8,6,,,,,,,,,,,,,,,,,,,81,10,,,,,,,,,12,16,,,,,,,,,,,,,,,,,,,,,155,28
18,19,25821,15298,,,,,,,,,,,133,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253,6,,,,,,,,,1039,88,5,31,1193,16,,,,,,,,,,,3737,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4733,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,3,,,,,,,,,,,,,,,,,,,,,,,,,,,25,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,822,13238,,,,,,,,,,,,,,,,,,,,,,,,,,,30,13,,,,,,,,,,,,,,,21,21,,,,,,,,,,,3,9,34,24,1793,13,,,,,,,,,6085,20,3,40,515,26,,,,,,,191,10,,,484,34,,,,,,,,,,,,,,,,,,,24,36,,,,,,,,,,,108,19,,,,,,,,,,,,,,,523,21,505,20,,,,,,,,,,,,,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,16,7,11,71,18,,,,,,,,,,,,,,,,,576,12,,,,,89,31,,,,,959,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,14,,,,,,,,,,,,,,,,,,,,,,,,,8,30,,,,,,,,,8,18,,,,,,,,,,,,,,,,,,,,,575,10
20,21,2719,11515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,46,,,,,18,37,605,42,,,,,,,,,8979,12,5,28,356,30,,,,,,,33,37,,,688,27,,,,,,,,,,,,,,,,,,,68,21,,,,,,,,,,,24,35,,,,,,,,,,,,,,,189,42,,,,,,,,,,,,,,,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,52,,,,,,,,,,,,,,,,,,,,,37,57,,,,,,,,,,,195,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,36,,,,,,,,,,,,,,,,,,,,,,,,,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,26
21,22,811,11290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,7,,,,,,,22,30,,,,,,,1259,19,,,,,,,,,4020,33,,,1607,9,,,,,,,171,12,,,870,20,,,,,,,,,,,,,,,,,,,199,8,,,,,,,,,,,129,16,,,,,,,,,,,,,,,82,76,236,32,,,,,,,,,,,,,274,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956,6,,,50,25,,,,,,,,,,,,,,,,,502,15,,,,,398,10,,,83,7,396,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,5072,11214,,,,,,,,,,,7,20,,,,,,,,,,,,,,,12,18,,,,,69,2,,,,,,,,,9,39,,,,,,,,,,,,,161,7,496,48,,,,,,,,,8033,15,6,25,96,66,,,,,,,,,,,356,41,,,,,,,,,,,,,,,14,2,,,,,678,2,,,,,,,,,,,,,,,226,8,,,,,,,,,70,85,259,31,,,,,,,,,,,,,3,64,,,,,,,,,,,,,,,,,,,,,2,1,,,21,2,,,250,2,,,,,,,,,,,,,,,54,57,7,14,142,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,62,,,,,,,,,,,,,,,18,2,,,,,,,,,,,,,,,24,51,,,,,66,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,87
23,24,2136,10822,,,,,,,,,,,,,,,,,,,,,,,,,,,166,6,,,,,,,,,,,,,,,,,,,,,,,340,5,,,,,,,2782,9,,,,,,,,,3092,38,9,11,217,43,,,,,436,4,,,,,303,47,,,,,,,,,,,,,,,,,,,,,,,,,141,8,,,,,201,10,,,,,,,,,,,,,,,461,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,,,,,,,,,,,,,,,,,,1032,5,,,,,,,,,,,,,,,,,,,,,1033,6,,,,,,,,,,,84,74,,,,,,,,,,,,,24,7,,,128,3,,,,,,,,,4,3,,,230,6,,,,,,,,,,,,,,,,,,,110,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,107
24,25,2952,9941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,11,,,,,,,,,,,,,93,11,1198,23,,,,,,,,,4387,28,10,10,808,22,,,8,8,,,150,16,,,1968,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,,,388,28,29,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,19,,,82,16,,,,,,,,,,,,,,,,,,,,,,,114,29,,,,,177,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,3886,9731,,,,,,,,,,,,,,,,,,,,,,,,,,,263,4,,,,,,,,,,,,,,,11,32,,,,,,,,,,,,,80,12,3736,4,,,,,,,,,22,898,6,24,326,31,12,16,,,53,12,281,8,,,407,38,,,,,7,3,,,,,,,,,,,,,25,35,,,,,,,,,,,832,2,,,,,,,,,,,,,,,682,13,148,45,,,,,,,,,,,,,19,31,,,,,,,,,18,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,32,7,13,175,7,,,,,,,,,,,,,,,,,286,24,,,,,725,5,,,288,2,258,39,,,,,,,,,,,,,,,,,109,4,15,14,,,,,,,,,,,74,25,,,,,,,,,,,,,,,,,,,657,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,45
26,27,2398,8890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,74,,,,,,,,,7666,16,13,6,82,72,,,,,,,17,65,,,367,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,42,,,,,,,,,,,,,,,,,,,,,49,49,,,,,,,,,,,218,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,45,,,,,,,,,,,,,,,,,,,61,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
