,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,13,18553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,6,,,,,,,127,18,,,6,6,26,25,1459,21,,,,,,,58,10,,,8752,9,2,41,2189,8,,,12,4,,,41,39,,,4,2,662,23,,,,,,,,,,,,,1,4,,,,,,,,,732,4,,,,,,,,,,,101,16,,,3,1,,,,,,,,,,,,,334,29,1048,14,,,,,,,,,,,,,65,18,,,,,,,,,,,,,,,,,,,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,13,12,7,65,12,,,,,,,,,,,,,,,,,,,,,222,24,,,,,455,12,,,,,56,9,682,17,,,,,,,,,,,,,,,,,,,,,20,15,45,6,,,,,48,11,,,,,154,16,,,,,,,,,,,,,,,,,,,,,36,20,,,,,,,,,,,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,,448,20
11,12,811,18478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,5,,,,,,,22,38,,,,,,,1969,13,,,,,,,,,,,6927,17,6,15,1551,13,,,,,,,111,24,,,,,1344,11,,,,,,,,,,,,,,,7,3,,,,,,,542,5,,,,,,,,,,,112,12,,,,,,,,,,,,,,,,,112,66,385,27,,,,,,,,,,,,,253,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,3,,,26,28,,,,,,,,,,,,,,,,,,,,,403,18,,,,,428,13,,,,,251,2,276,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,3
12,13,29351,18455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,,,,,,,,,,,,,,,,,,,,,,,,131,15,,,,,,,3491,5,,,,,,,,,,,3211,37,,,279,45,92,3,,,,,95,28,,,,,400,40,,,,,,,,,,,,,,,,,,,,,,,285,7,,,,,,,,,,,43,27,37,5,,,,,,,,,,,,,,,,,96,59,,,,,,,,,,,,,18,50,,,,,,,,,,,,,,,,,159,2,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,32,,,,,,,,,,,,,,,,,,,,,,,,,699,7,,,,,,,,,,,,,7844,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,708,1,,,,,,,,,484,6,,,,,,,,,,,,,,,,,,,,,,,103,44
13,14,2425,17560,,,,,,,,,,,156,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,22,21,,,,,,,197,10,,,,,116,8,1428,22,,,,,,,,,,,4870,26,5,20,2142,9,,,2,19,133,9,170,11,,,,,872,19,,,,,6,5,,,,,,,,,,,,,,,,,152,12,,,,,,,,,,,108,13,5,10,,,,,,,,,,,,,,,887,12,645,19,,,,,,,,,,,,,16,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,26,,,,,,,,,,,,,,,,,,,,,,,,,605,9,,,,,1160,4,,,,,166,4,2807,6,,,,,,,,,,,,,,,,,,,,,96,5,,,,,,,,,,,,,161,14,,,,,4,8,,,,,,,,,,,,,,,,,,,,,208,4,,,,,,,,,38,17,,,,,,,,,,,,,,,,,,,,,,,146,34
14,15,27443,17517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,,,,,,,57,23,,,9,3,27,24,855,34,,,,,,,66,8,,,1513,72,8,12,472,30,35,6,,,,,184,9,,,,,408,39,,,,,,,,,,,,,,,,,,,,,,,44,36,,,,,42,13,,,,,,,,,,,,,,,,,,,,,,,491,22,1966,10,,,,,,,,,,,,,203,5,,,,,,,,,,,,,,,,,,,37,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,31,,,,,,,,,,,,,,,,,,,,,,,,,415,17,,,,,172,24,,,,,,,6773,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,2,,,,,,,,,,,,,68,11,,,,,,,,,282,9,,,,,,,,,,,,,,,,,,,,,,,2653,2
15,16,25821,17207,,,,,,,,,,,484,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028,7,,,,,,,,,,,1341,81,13,6,2683,5,,,,,,,,,,,,,3866,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,3,,,,,,,,,,,,,,,,,,,,,,,532,16
16,17,320,16258,,,,,,,,,,,77,15,,,,,,,14,4,,,,,,,,,,,,,10,1,,,102,8,,,,,,,,,24,2,,,,,51,10,,,,,,,129,17,,,8,4,46,15,1509,20,,,,,,,125,6,,,5907,22,19,3,1240,19,22,8,,,63,15,206,7,,,,,1949,7,,,,,6,3,6,3,,,,,10,2,,,7,4,,,,,115,17,54,6,,,,,,,,,283,5,,,,,,,278,8,,,,,,,9,7,225,40,236,37,,,,,8,4,,,,,19,3,28,35,,,,,,,7,4,,,,,,,,,43,9,23,10,,,,,,,,,4,7,,,,,51,7,,,,,,,,,,,,,612,11,21,3,61,14,,,,,,,5,4,,,,,,,,,,,,,565,10,,,,,351,16,,,,,85,8,943,15,,,,,,,,,,,,,5,3,,,,,,,81,7,58,4,,,,,27,14,,,,,84,26,,,,,11,6,,,,,,,35,11,,,,,,,31,22,,,7,1,33,20,,,,,,,,,68,15,,,,,,,,,,,5,6,,,,,,,,,,,257,27
17,18,1294,15935,,,,,,,,,,,41,20,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,23,,,,,,,,,,,,,40,21,1617,18,,,,,,,,,,,8537,10,4,23,1182,20,,,6,9,93,12,168,12,,,,,1353,10,,,,,,,,,,,,,,,4,6,,,,,,,184,10,,,,,,,,,,,98,18,,,,,,,26,13,,,,,3,5,2,11,1031,8,,,,,,,,,,,,,,,223,4,,,,,,,,,,,,,,,,,,,11,12,,,,,,,3,4,,,,,,,4,10,,,,,,,,,,,,,301,20,,,40,21,,,,,,,3,6,,,,,,,,,,,,,40,56,,,,,,,,,,,,,414,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,,,,,182,12,,,,,,,,,,,,,21,13,,,,,,,16,28,,,,,9,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,30
18,19,181,13869,18,4,,,,,,,,,139,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,15,,,,,,,,,,,,,72,12,1654,17,,,,,,,,,,,7308,15,,,1415,15,,,4,10,,,38,43,,,,,877,18,,,,,,,,,,,,,,,,,,,,,,,158,11,,,,,164,7,,,,,53,24,,,,,,,,,,,,,,,,,177,46,146,49,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,25,,,34,25,,,,,,,,,,,,,,,,,,,,,97,34,,,,,141,28,,,,,,,431,20,,,,,,,,,,,,,,,,,151,3,,,,,,,,,1,5,,,,,,,180,13,,,,,,,,,,,,,10,16,,,,,,,41,18,,,,,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,31
19,20,2136,13861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,7,,,,,,,,,,,,,,,,,,,,,,,237,7,,,,,,,2569,10,,,,,,,,,,,6002,21,9,7,315,41,,,,,955,4,,,,,,,359,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,9,,,,,171,8,6,9,,,,,,,,,,,,,,,439,25,,,,,,,,,,,,,,,17,51,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,822,6,,,,,,,,,,,,,,,,,,,,,,,,,784,6,,,,,,,,,,,,,131,52,,,,,,,,,,,,,,,,,11,6,,,89,6,,,,,4,3,142,4,5,3,,,327,7,,,,,,,,,,,,,,,,,,,,,113,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,42
20,21,5072,11945,,,,,,,,,,,264,8,,,,,,,,,,,,,,,,,,,,,,,,,52,12,,,,,243,2,,,,,,,,,8,54,,,,,,,,,,,,,98,9,508,54,,,,,,,,,,,8350,11,4,25,92,74,,,,,28,17,,,,,,,331,48,,,,,,,,,,,,,,,,,67,2,,,,,,,422,2,,,,,,,,,,,,,,,,,189,9,,,,,,,,,90,78,338,28,,,,,,,,,,,,,61,19,,,,,,,,,,,,,,,,,,,,,,,,,45,1,,,58,2,,,161,2,101,4,,,,,,,,,,,,,29,80,9,10,117,7,,,,,,,,,,,,,,,,,,,,,,,,,,,61,39,,,,,,,63,75,,,,,,,,,,,,,,,,,,,31,3,,,,,,,,,,,,,,,24,56,,,,,41,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,63
21,22,3886,11126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,3,,,,,,,,,,,,,,,22,22,,,,,,,174,11,,,,,44,17,2883,9,,,,,,,,,,,2458,54,3,34,449,34,12,16,12,5,89,13,137,16,,,,,399,41,,,,,5,6,,,,,,,,,,,,,,,,,70,27,,,,,,,,,,,434,2,,,,,,,,,,,,,,,,,889,11,431,25,,,,,,,,,,,,,78,17,,,,,,,,,16,2,,,1,21,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,38,6,13,77,9,,,,,,,,,,,,,,,,,,,,,232,23,,,,,1008,5,,,,,163,5,149,50,,,,,,,,,,,,,,,,,,,,,63,10,17,13,,,,,205,3,,,,,54,37,,,,,,,,,,,,,,,,,,,,,86,13,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,55
22,23,50381,10867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,43,952,29,,,,,,,,,,,7674,13,,,559,27,,,,,36,16,123,21,,,,,173,68,,,,,,,,,,,,,,,,,,,,,,,113,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,14,72,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
