,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,2243,19983,,,,,,,,,,,,,,,,,,,,,,,,,,,27,13,,,,,,,,,,,,,,,11,34,,,,,,,,,,,,,,,5424,2,,,,,,,,,7445,12,,,,,,,,,,,,,,,2456,4,,,,,,,,,,,,,,,,,,,,,,,,,75,10,,,,,268,6,,,,,,,,,,,,,,,736,11,152,38,,,,,,,,,,,,,6,60,,,,,,,,,,,,,,,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203,3,,,,,,,,,,,,,,,,,,,96,32,,,,,402,10,,,35,9,899,16,,,,,,,9,4,,,,,,,,,,,72,3,,,,,580,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,59
11,12,50381,19495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18193,3,,,,,,,,,13,15,131,13,,,,,,,,,,,,,,,,,,,,,,,128,11,,,,,,,,,,,,,,,,,,,,,,,,,,,896,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,181,17342,9,4,,,,,,,,,361,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,,,,,,,,,,,,,100,8,1323,17,,,,,,,,,9840,10,,,1807,9,,,12,5,,,44,29,,,834,18,,,,,,,,,,,,,,,,,,,152,9,,,,,249,4,,,,,125,14,,,,,,,,,,,,,,,185,43,179,33,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,17,,,51,14,,,,,,,,,,,,,,,190,24,,,,,140,23,,,,,784,17,,,,,,,,,,,,,44,5,,,,,,,,,3,2,,,,,,,232,8,,,,,,,,,,,,,13,12,,,,,106,13,,,,,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,24
13,14,320,17158,,,,,,,,,,,149,7,,,,,,,,,,,,,,,74,9,,,,,,,,,21,3,,,,,96,2,,,,,,,86,15,,,19,3,35,18,1137,19,,,,,139,6,,,7319,15,25,3,1202,14,31,5,,,26,12,132,12,,,1627,8,,,,,,,17,2,,,18,2,,,23,2,,,83,17,74,4,,,,,,,,,211,10,,,,,357,5,,,,,,,22,2,191,42,376,25,,,,,21,3,,,,,29,2,71,12,,,,,,,20,2,,,,,,,32,10,,,,,,,,,11,5,,,,,56,4,,,,,,,,,,,,,656,8,24,2,55,12,,,,,,,,,,,,,,,594,8,,,,,225,17,,,71,7,975,14,,,,,,,,,19,2,,,,,,,45,10,70,4,,,,,,,,,,,81,24,,,,,23,4,,,21,2,,,41,9,,,,,139,10,,,14,1,61,9,,,,,,,,,53,8,,,,,,,,,,,,,,,,,,,,,261,19
14,15,13,16895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,7,,,,,,,99,13,,,2,8,33,19,985,23,,,,,,,,,9826,11,4,29,1491,12,,,6,11,,,,,1,2,605,24,,,,,,,,,,,,,,,,,,,387,5,,,,,,,,,,,135,13,,,,,,,,,,,,,,,315,29,994,13,,,,,,,,,,,,,104,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,116,3,17,33,23,,,,,,,,,,,,,,,202,22,,,,,321,12,,,24,10,740,18,,,,,,,,,,,,,,,,,10,18,26,7,,,,,60,6,,,,,116,14,,,,,,,,,,,,,,,,,,,25,28,,,,,,,,,,,,,,,18,11,,,,,,,,,,,,,,,,,,,,,277,18
15,16,1294,13158,,,,,,,,,,,70,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,,,,,,,,,,,,,45,16,640,33,,,,,,,,,7339,14,5,24,814,20,,,,,,,99,19,,,1616,9,,,,,,,,,,,,,,,,,,,150,10,,,,,,,,,,,119,15,,,,,44,12,,,,,3,5,,,715,13,,,,,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,,,,,,,,,,,,,322,15,,,29,26,,,,,2,7,,,,,,,,,84,34,,,,,,,,,,,639,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,15,,,,,,,,,,,,,,,,,,,61,22,,,,,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,22
16,17,25821,13014,,,,,,,,,,,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664,9,,,,,,,,,417,161,4,36,1616,10,,,,,,,,,,,3829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,2,,,,,,,,,,,,,,,,,,,,,,,,,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,2425,11570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,,,10,35,,,,,,,,,,,,,57,14,970,24,,,,,,,,,3966,24,8,11,1085,16,,,8,10,90,8,138,10,,,840,17,,,,,,,,,,,,,,,,,,,89,15,,,,,,,,,,,56,24,,,,,,,,,,,,,,,551,17,664,15,,,,,,,,,,,,,6,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,27,,,,,,,,,,,,,,,,,,,253,18,,,,,523,8,,,81,4,1648,10,,,,,,,,,,,,,,,,,81,5,,,,,,,,,,,,,86,23,,,,,22,5,,,,,,,,,,,,,,,,,,,58,10,,,,,,,,,6,18,,,,,,,,,,,,,,,,,,,,,127,26
18,19,27443,11418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,21,,,,,,,61,16,,,5,7,33,20,637,34,,,,,,,,,631,119,2,46,475,26,14,11,,,,,54,26,,,506,31,,,,,,,,,,,,,,,,,,,,,,,,,43,12,,,,,,,,,,,,,,,,,,,,,479,21,2054,7,,,,,,,,,,,,,2257,1,,,,,,,,,,,,,,,,,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,136,29,,,,,,,,,,,,,,,,,,,314,16,,,,,487,9,,,,,686,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491,2
19,20,811,10855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,4,,,,,,,22,29,,,,,,,1123,20,,,,,,,,,3565,31,,,2024,6,,,,,,,73,22,,,1041,15,,,,,,,,,,,,,,,,,,,447,3,,,,,,,,,,,94,20,,,,,,,,,,,,,,,93,69,214,31,,,,,,,,,,,,,295,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,5,,,17,36,,,,,,,,,,,,,,,218,20,,,,,290,14,,,79,5,301,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,21,5072,10225,,,,,,,,,,,9,18,,,,,,,,,,,,,,,12,18,,,,,56,2,,,,,,,,,12,32,,,,,,,,,,,,,124,6,390,45,,,,,,,,,7441,13,6,20,106,59,,,,,,,,,,,341,44,,,,,,,,,,,,,,,14,3,,,,,532,2,,,,,,,,,,,,,,,197,7,,,,,,,,,72,79,361,26,,,,,,,,,,,,,23,28,,,,,,,,,,,,,,,,,,,,,9,1,,,21,2,,,130,2,,,,,,,,,,,,,,,56,55,6,13,86,7,,,,,,,,,,,,,,,,,,,,,,,,,,,93,63,,,,,,,,,,,,,,,11,3,,,,,,,,,,,,,,,20,53,,,,,53,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,69
21,22,822,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,,,,,,,,,,,,,,,16,22,,,,,,,,,,,2,9,18,32,1348,16,,,,,,,,,4297,23,9,7,549,25,,,,,,,151,8,,,438,35,,,,,,,,,,,,,,,,,,,39,25,,,,,,,,,,,80,22,,,,,,,,,,,,,,,487,20,473,21,,,,,,,,,,,,,64,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,16,4,15,56,11,,,,,,,,,,,,,,,392,14,,,,,109,27,,,,,664,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,13,,,,,,,,,,,,,,,,,,,,,,,,,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,11
22,23,2136,9230,,,,,,,,,,,,,,,,,,,,,,,,,,,102,8,,,,,,,,,,,,,,,,,,,,,,,217,9,,,,,,,3217,6,,,,,,,,,2541,41,6,18,171,47,,,,,290,4,,,,,204,57,,,,,,,,,,,,,,,,,,,,,,,,,103,8,,,,,159,11,,,,,,,,,,,,,,,368,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,,,,,,,,,,,,,,,,,,,,,621,10,,,,,,,,,,,,,,,,,,,592,9,,,,,,,,,,,76,69,,,,,,,,,,,,,19,7,,,84,4,,,,,,,,,9,3,,,356,5,,,,,,,,,,,,,,,,,,,67,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,127
23,24,5432,8567,,,,,,,,,,,146,8,,,17,2,,,,,,,,,,,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,72,,,,,,,,,5959,18,,,818,19,,,,,182,6,8,95,,,119,77,,,,,,,,,,,,,,,7,4,,,36,27,99,3,,,,,,,,,,,,,,,255,6,,,,,,,,,93,71,78,52,,,,,,,,,,,,,7,55,,,,,,,,,,,,,,,,,30,6,,,,,,,10,6,,,11,3,,,,,,,,,,,,,,,93,41,5,14,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3,,,15,4,,,226,4,,,,,,,,,,,2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,42
24,25,2719,8154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70,,,,,,,11,42,,,,,28,23,483,41,,,,,,,,,6131,17,8,12,232,38,,,,,,,25,43,,,555,29,,,,,,,,,,,,,,,,,,,59,22,,,,,,,,,,,8,48,,,,,,,,,,,,,,,172,47,,,,,,,,,,,,,,,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,58,,,,,,,,,,,,,,,,,,,34,57,,,,,,,,,,,163,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,19,,,,,,,,,,,,,,,,,,,,,,,,,8,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,36
25,26,6819,7719,,,,,,,,,,,,,,,,,,,,,,,,,,,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,15,4699,4,,,,,,,,,1505,64,2,42,44,90,,,,,,,13,71,,,192,62,,,,,,,,,,,,,,,,,,,46,24,,,,,,,,,,,,,,,,,,,,,,,3,6,,,171,48,68,57,,,,,,,,,,,,,10,49,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,63,53,,,26,30,,,,,,,,,,,,,,,413,13,,,,,54,39,,,,,140,51,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,,56,34,,,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,38
26,27,2398,7250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,61,,,,,,,,,5925,19,8,10,89,62,,,,,,,19,52,,,432,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,48,,,,,,,,,,,,,,,,,,,91,33,,,,,,,,,,,177,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,49,,,,,,,,,,,,,,,,,,,83,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,2392,7014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,,,,,,,117,11,,,,,,,717,31,,,,,,,,,3891,27,,,260,34,,,18,4,109,7,,,,,612,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,26,,,,,,,,,,,,,,,315,30,227,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,22,,,30,25,,,,,,,,,,,,,,,232,19,,,,,98,28,,,,,,,,,,,,,,,,,,,,,,,3,33,,,,,,,18,9,,,,,73,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,51
