,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,463,24284,,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,23,15,,,,,,,,,7,6,,,,,28,11,,,,,,,253,7,,,,,80,13,2169,12,,,,,,,,,12681,8,10,9,,,19,13,10,4,,,112,21,,,,,,,,,,,,,,,,,,,,,,,97,18,,,,,25,13,,,,,67,24,,,,,30,13,,,,,,,,,898,11,2842,4,,,,,,,,,,,,,57,16,,,,,,,8,5,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,18,6,13,77,13,,,,,,,,,,,,,,,,,562,12,,,,,1009,3,,,,,1793,11,,,,,,,,,,,,,,,,,,,26,10,,,,,20,9,,,,,186,10,,,,,,,,,,,,,52,9,,,,,61,25,,,,,68,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,10
11,12,50381,22278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,15,,,,,,,,,,,20878,2,,,,,,,,,8,18,214,6,,,,,,,,,,,,,,,,,,,,,,,114,16,,,,,,,,,,,,,,,,,,,,,,,,,,,627,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,32,,,,,,,,,,,,,,,,,,,,,,,,,,,234,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,181,21892,6,4,,,,,,,,,390,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,,,,,,,,,,,,,140,8,2182,11,,,,,,,,,12343,9,,,1974,9,,,7,7,,,65,30,,,973,16,,,,,,,,,,,,,,,,,,,131,12,,,,,226,4,,,,,202,14,,,,,,,,,,,,,,,268,39,178,40,,,,,,,,,,,,,,,,,,,,,5,8,,,,,,,38,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,12,,,79,12,,,,,,,,,,,,,,,,,282,25,,,,,186,23,,,,,904,21,,,,,,,,,,,,,197,2,,,,,,,,,1,2,,,,,,,230,7,,,,,,,,,,,,,18,14,,,,,184,14,,,,,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,24
13,14,320,19604,,,,,,,,,,,228,7,,,,,,,,,,,,,5,1,,,117,9,,,,,,,,,13,3,,,,,60,4,,,,,,,102,15,,,13,2,38,23,1250,19,,,,,183,6,,,7852,15,46,2,1797,13,29,9,,,24,15,206,8,,,1762,7,,,,,,,5,3,,,5,2,,,8,2,,,72,21,35,5,,,,,,,,,267,7,,,,,452,4,,,,,,,13,4,219,46,377,25,,,,,11,4,,,,,18,2,70,13,,,,,,,12,3,,,,,,,35,10,,,,,,,,,6,6,,,,,40,5,,,,,,,,,,,,,759,10,16,2,55,19,,,,,,,,,,,,,,,,,537,14,,,,,193,21,,,83,8,1771,12,,,,,,,,,10,3,,,,,,,47,9,72,5,,,,,,,,,,,110,20,,,,,8,7,,,9,3,,,29,10,,,,,192,12,,,10,1,31,15,,,,,,,,,29,10,,,,,,,,,,,,,,,,,,,,,273,23
14,15,13,18544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,18,,,,,,,109,14,,,2,9,51,19,1231,21,,,,,,,,,9792,11,5,20,1667,15,,,7,6,,,,,5,2,614,26,,,,,,,,,,,1,4,,,,,,,452,3,,,,,,,,,,,243,8,,,,,,,,,,,,,,,472,26,1067,13,,,,,,,,,,,,,94,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,136,9,6,81,11,,,,,,,,,,,,,,,,,308,21,,,,,305,14,,,37,9,1166,17,,,,,,,,,,,,,,,,,22,14,35,9,,,,,69,6,,,,,154,16,,,,,,,,,,,,,,,,,,,50,26,,,,,,,,,,,,,,,28,11,,,,,,,,,,,,,,,,,,,,,442,18
15,16,2243,18089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,11,,,,,,,,,,,,,,,13,31,,,,,,,,,,,,,,,3932,4,,,,,,,,,7571,17,,,,,,,,,,,,,,,1617,9,,,,,,,,,,,,,,,,,,,,,,,,,133,9,,,,,151,15,,,,,,,,,,,,,,,660,18,203,38,,,,,,,,,,,,,17,35,,,,,,,,,,,,,,,89,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,6,,,,,,,,,,,,,,,,,,,,,70,38,,,,,825,5,,,25,10,1157,18,,,,,,,14,2,,,,,,,,,,,76,4,,,,,583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,58
16,17,27443,15797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,,,,,,,54,21,,,8,4,26,28,818,34,,,,,,,,,692,118,8,14,559,28,26,10,,,,,81,25,,,597,28,,,,,,,,,,,,,,,,,,,,,,,,,47,12,,,,,,,,,,,,,,,,,,,,,591,22,2100,7,,,,,,,,,,,,,2500,2,,,,,,,,,,,,,,,,,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,219,21,,,,,,,,,,,,,,,,,,,,,393,18,,,,,304,15,,,,,803,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5904,2
17,18,2425,15725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,25,16,,,,,,,31,25,,,,,95,12,1107,24,,,,,,,,,5138,23,8,13,977,20,,,4,13,83,9,175,11,,,1190,12,,,,,,,,,,,,,,,,,,,133,11,,,,,,,,,,,127,18,,,,,,,,,,,,,,,780,14,638,17,,,,,,,,,,,,,11,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,27,,,,,,,,,,,,,,,,,,,,,288,24,,,,,355,11,,,184,3,3732,6,,,,,,,,,,,,,,,,,35,10,,,,,,,,,,,,,126,18,,,,,13,5,,,,,,,,,,,,,,,,,,,74,10,,,,,,,,,13,14,,,,,,,,,,,,,,,,,,,,,196,25
18,19,25821,13548,,,,,,,,,,,99,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788,5,,,,,,,,,983,92,9,10,1390,16,,,,,,,,,,,3146,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3104,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,28,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,822,12450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,12,,,,,,,,,,,,,,,13,30,,,,,,,,,,,4,6,41,22,1625,16,,,,,,,,,4396,27,4,27,699,24,,,,,,,267,5,,,432,35,,,,,,,,,,,,,,,,,,,45,29,,,,,,,,,,,111,21,,,,,,,,,,,,,,,806,13,617,18,,,,,,,,,,,,,42,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,15,6,14,60,17,,,,,,,,,,,,,,,,,654,8,,,,,109,29,,,,,1050,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,14,,,,,,,,,,,,,,,,,,,,,,,,,18,25,,,,,,,,,3,23,,,,,,,,,,,,,,,,,,,,,821,9
20,21,2719,12050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,,,,,,,6,55,,,,,34,24,593,42,,,,,,,,,9462,12,4,31,388,33,,,,,,,49,34,,,743,23,,,,,,,,,,,,,,,,,,,58,25,,,,,,,,,,,7,48,,,,,,,,,,,,,,,212,47,,,,,,,,,,,,,,,21,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,47,,,,,,,,,,,,,,,,,,,,,30,61,,,,,,,,,,,211,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,,,,,,,,,6,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,35
21,22,2136,11917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,7,,,,,,,,,,,,,,,,,,,,,,,304,6,,,,,,,3655,6,,,,,,,,,3500,36,4,29,193,48,,,,,451,4,,,,,242,55,,,,,,,,,,,,,,,,,,,,,,,,,157,7,,,,,223,11,,,,,,,,,,,,,,,393,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,,,,,,,,,,,,,884,5,,,,,,,,,,,,,,,,,,,,,1062,5,,,,,,,,,,,82,74,,,,,,,,,,,,,18,7,,,119,3,,,,,,,,,5,3,,,304,6,,,,,,,,,,,,,,,,,,,103,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,83
22,23,811,11803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5,,,,,,,13,38,,,,,,,1232,20,,,,,,,,,4209,31,,,1880,12,,,,,,,141,16,,,773,21,,,,,,,,,,,,,,,,,,,279,6,,,,,,,,,,,127,17,,,,,,,,,,,,,,,83,80,217,37,,,,,,,,,,,,,271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,8,,,45,25,,,,,,,,,,,,,,,,,556,13,,,,,539,8,,,144,4,439,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,5072,10624,,,,,,,,,,,7,18,,,,,,,,,,,,,,,,,15,17,,,,,46,2,,,,,,,,,11,36,,,,,,,,,,,,,153,6,569,43,,,,,,,,,7360,18,4,32,91,71,,,,,,,,,,,358,39,,,,,,,,,,,,,,,8,3,,,,,800,2,,,,,,,,,,,,,,,170,8,,,,,,,,,92,74,277,30,,,,,,,,,,,,,17,36,,,,,,,,,,,,,,,,,,,,,6,1,,,18,3,,,213,2,,,,,,,,,,,,,,,45,63,9,7,104,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,63,,,,,,,,,,,,,,,34,2,,,,,,,,,,,,,,,16,61,,,,,50,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,71
24,25,1258,9324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27,,,,,,,1065,25,,,,,,,,,8198,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,6819,9006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,14,5192,2,,,,,,,,,1878,59,13,8,112,66,,,,,,,36,38,,,215,59,,,,,,,,,,,,,,,,,,,26,35,,,,,,,,,,,,,,,,,,,,,,,14,2,,,121,66,107,52,,,,,,,,,,,,,28,27,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,90,50,,,32,30,,,,,,,,,,,,,,,,,443,15,,,,,48,40,,,,,199,46,,,,,,,,,,,,,,,,,29,11,,,,,,,,,,,,,109,21,,,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,28
26,27,2399,9000,,,,,,,,,,,24,13,,,,,,,10,4,,,,,,,,,15,16,,,,,,,,,5,7,,,,,55,7,,,,,,,84,17,,,,,,,149,109,,,,,,,,,5156,22,7,15,1944,10,,,,,16,16,14,70,,,130,73,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,23,31,,,,,,,,,,,,,,,252,40,145,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,48,,,,,,,,,3,6,,,,,,,,,,,59,43,,,,,93,31,,,7,12,516,28,,,,,,,,,,,,,,,,,11,19,,,,,,,,,,,,,16,60,,,,,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,30
