,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,1294,23931,,,,,,,,,,,119,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,18,,,,,,,,,,,,,62,15,1600,17,,,,,,,,,7375,15,7,11,1112,19,,,,,,,116,19,,,9016,1,,,,,,,,,,,,,,,,,,,137,10,,,,,,,,,,,177,13,,,,,38,12,,,,,3,4,,,1222,6,,,,,,,,,,,,,,,31,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,408,15,,,39,23,,,,,6,3,,,,,,,,,,,62,44,,,,,,,,,,,1656,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,17,,,,,,,,,,,,,,,,,,,92,19,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,19
11,12,181,19844,10,4,,,,,,,,,353,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,11,,,,,,,,,,,,,107,9,1926,12,,,,,,,,,10848,10,,,1726,11,,,6,9,,,88,24,,,975,16,,,,,,,,,,,,,,,,,,,116,15,,,,,301,4,,,,,210,11,,,,,,,,,,,,,,,244,43,164,42,,,,,,,,,,,,,,,,,,,,,2,9,,,,,,,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,12,,,76,11,,,,,,,,,,,,,,,,,305,24,,,,,178,23,,,,,742,22,,,,,,,,,,,,,195,2,,,,,,,,,2,2,,,,,,,198,10,,,,,,,,,,,,,16,14,,,,,190,12,,,,,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,25
12,13,27443,18160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,41,,,,,,,49,21,,,3,9,32,27,1008,27,,,,,,,,,767,105,5,18,508,28,15,12,,,,,67,28,,,518,31,,,,,,,,,,,,,,,,,,,,,,,,,51,12,,,,,,,,,,,,,,,,,,,,,469,25,3181,4,,,,,,,,,,,,,2818,2,,,,,,,,,,,,,,,,,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,197,23,,,,,,,,,,,,,,,,,,,,,432,16,,,,,258,16,,,,,680,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,2
13,14,320,18006,,,,,,,,,,,187,7,,,,,,,,,,,,,,,97,9,,,,,,,,,12,3,,,,,74,4,,,,,,,107,14,,,3,8,59,16,1303,20,,,,,154,6,,,7113,16,15,4,1938,9,26,9,,,25,15,158,11,,,1462,10,,,,,,,4,4,,,6,2,,,8,3,,,55,23,35,5,,,,,,,,,279,7,,,,,341,4,,,,,,,16,4,223,45,434,24,,,,,1,5,,,,,18,2,63,13,,,,,,,10,3,,,,,,,22,11,,,,,,,,,15,3,,,,,23,6,,,,,,,,,,,,,768,7,9,5,61,13,,,,,1,7,,,,,,,,,,,611,11,,,,,189,21,,,54,8,1325,15,,,,,,,,,5,3,,,,,,,39,11,93,4,,,,,,,,,,,67,28,,,,,10,7,,,4,4,,,22,10,,,,,138,14,,,9,1,32,15,,,,,,,,,30,11,,,,,,,,,,,,,,,,,,,,,253,23
14,15,13,17922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,,,,,,109,13,,,8,4,49,20,1388,19,,,,,,,,,8989,13,3,26,1803,10,,,4,13,,,,,2,2,667,26,,,,,,,,,,,,,,,,,,,426,3,,,,,,,,,,,235,9,,,,,,,,,,,,,,,408,29,1039,13,,,,,,,,,,,,,111,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,7,7,49,20,,,,,,,,,,,,,,,,,324,20,,,,,238,17,,,46,9,1154,17,,,,,,,,,,,,,,,,,12,16,37,9,,,,,60,6,,,,,137,16,,,,,,,,,,,,,,,,,,,49,25,,,,,,,,,,,,,,,17,13,,,,,,,,,,,,,,,,,,,,,514,18
15,16,50381,17322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,19,,,,,,,,,,,16157,4,,,,,,,,,11,17,158,12,,,,,,,,,,,,,,,,,,,,,,,77,19,,,,,,,,,,,,,,,,,,,,,,,,,,,546,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,34,,,,,,,,,,,,,,,,,,,,,,,,,,,198,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,2243,16908,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,,,,,,,,,,,,,,,5,61,,,,,,,,,,,,,,,4233,5,,,,,,,,,6582,18,,,,,,,,,,,,,,,1561,9,,,,,,,,,,,,,,,,,,,,,,,,,103,10,,,,,127,18,,,,,,,,,,,,,,,606,20,170,39,,,,,,,,,,,,,14,46,,,,,,,,,,,,,,,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,8,,,,,,,,,,,,,,,,,,,,,79,36,,,,,708,5,,,26,10,1107,18,,,,,,,2,7,,,,,,,,,,,93,5,,,,,580,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,46
17,18,2425,15930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,,,,21,23,,,,,,,40,23,,,,,91,10,1161,23,,,,,,,,,5183,22,5,17,1183,18,,,8,8,84,9,174,8,,,1158,13,,,,,,,,,,,,,,,,,,,145,9,,,,,,,,,,,159,15,,,,,,,,,,,,,,,886,11,653,17,,,,,,,,,,,,,13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,19,,,,,,,,,,,,,,,,,,,,,336,18,,,,,360,11,,,211,3,3327,5,,,,,,,,,,,,,,,,,63,8,,,,,,,,,,,,,107,19,,,,,16,5,,,,,,,,,,,,,,,,,,,70,10,,,,,,,,,14,16,,,,,,,,,,,,,,,,,,,,,174,27
18,19,25821,13132,,,,,,,,,,,86,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812,6,,,,,,,,,984,88,4,24,1338,14,,,,,,,,,,,3227,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941,4,,,,,,,,,,,,,,,,,,,,,,,,,,,26,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,822,12338,,,,,,,,,,,,,,,,,,,,,,,,,,,34,13,,,,,,,,,,,,,,,31,12,,,,,,,,,,,4,7,40,24,1762,16,,,,,,,,,4335,26,1,42,671,25,,,,,,,193,6,,,453,36,,,,,,,,,,,,,,,,,,,34,31,,,,,,,,,,,151,16,,,,,,,,,,,,,,,668,17,533,19,,,,,,,,,,,,,60,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,14,4,12,51,18,,,,,,,,,,,,,,,,,717,8,,,,,90,29,,,,,977,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,11,,,,,,,,,,,,,,,,,,,,,,,,,20,22,,,,,,,,,10,19,,,,,,,,,,,,,,,,,,,,,895,11
20,21,2719,12117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,46,,,,,19,39,578,43,,,,,,,,,9522,12,1,43,366,29,,,,,,,28,41,,,744,22,,,,,,,,,,,,,,,,,,,57,22,,,,,,,,,,,16,42,,,,,,,,,,,,,,,231,44,,,,,,,,,,,,,,,20,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,49,,,,,,,,,,,,,,,,,,,,,39,55,,,,,,,,,,,195,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,33,,,,,,,,,,,,,,,,,,,,,,,,,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,31
21,22,2136,11835,,,,,,,,,,,,,,,,,,,,,,,,,,,150,7,,,,,,,,,,,,,,,,,,,,,,,350,6,,,,,,,3560,7,,,,,,,,,3397,34,5,16,220,44,,,,,449,4,,,,,244,54,,,,,,,,,,,,,,,,,,,,,,,,,173,7,,,,,230,10,,,,,,,,,,,,,,,449,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,937,5,,,,,,,,,,,,,,,,,,,,,1038,6,,,,,,,,,,,98,66,,,,,,,,,,,,,22,7,,,130,3,,,,,,,,,4,3,,,263,6,,,,,,,,,,,,,,,,,,,78,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,95
22,23,811,11257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,7,,,,,,,16,36,,,,,,,1271,21,,,,,,,,,4046,31,,,1668,12,,,,,,,100,23,,,822,21,,,,,,,,,,,,,,,,,,,234,7,,,,,,,,,,,119,21,,,,,,,,,,,,,,,99,74,221,32,,,,,,,,,,,,,229,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,3,,,36,25,,,,,,,,,,,,,,,,,540,14,,,,,385,9,,,113,5,344,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,5072,11185,,,,,,,,,,,3,20,,,,,,,,,,,,,,,13,20,,,,,66,2,,,,,,,,,21,25,,,,,,,,,,,,,131,7,587,42,,,,,,,,,7751,14,7,12,100,64,,,,,,,,,,,360,40,,,,,,,,,,,,,,,18,2,,,,,928,2,,,,,,,,,,,,,,,156,9,,,,,,,,,128,60,272,28,,,,,,,,,,,,,15,44,,,,,,,,,,,,,,,,,,,,,7,1,,,11,4,,,245,2,,,,,,,,,,,,,,,46,60,8,6,126,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,70,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,25,51,,,,,32,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,80
24,25,2952,8807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,,,,,,,,,86,11,970,29,,,,,,,,,3676,32,3,33,825,21,,,2,15,,,149,15,,,1680,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,,,,,,,,,530,23,31,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,20,,,55,15,,,,,,,,,,,,,,,,,,,,,,,122,28,,,,,176,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,2392,8734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,45,,,,,,,106,15,,,,,,,977,28,,,,,,,,,4778,24,,,319,32,,,9,6,127,8,,,,,866,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,25,,,,,,,,,,,,,,,432,27,240,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,21,,,36,26,,,,,,,,,,,,,,,,,296,25,,,,,83,31,,,,,,,,,,,,,,,,,,,,,,,1,42,,,,,,,29,8,,,,,71,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,56
26,27,3886,8692,,,,,,,,,,,,,,,,,,,,,,,,,,,285,5,,,,,,,,,,,,,,,11,36,,,,,,,,,,,,,121,8,3252,10,,,,,,,,,16,930,3,34,318,33,5,17,,,59,10,161,10,,,475,35,,,,,1,4,,,,,,,,,,,,,21,39,,,,,,,,,,,894,3,,,,,,,,,,,,,,,751,15,106,50,,,,,,,,,,,,,23,34,,,,,,,,,9,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,36,4,14,145,7,,,,,,,,,,,,,,,,,313,23,,,,,409,8,,,269,2,324,36,,,,,,,,,,,,,,,,,89,4,23,13,,,,,,,,,,,61,29,,,,,,,,,,,,,,,,,,,374,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,60
