,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
10,11,463,23686,,,9,3,,,,,,,,,,,,,,,,,,,,,,,32,13,,,,,,,,,9,5,,,,,23,20,,,,,,,295,7,,,,,71,16,1947,11,,,,,,,,,12713,7,9,10,,,12,15,9,6,,,114,20,,,,,,,,,,,,,,,,,,,,,,,90,19,,,,,28,14,,,,,100,20,,,,,37,13,,,,,,,,,843,8,2736,6,,,,,,,,,,,,,60,13,,,,,,,8,6,,,,,,,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,17,10,7,52,22,,,,,,,,,,,,,,,,,454,15,,,,,867,3,,,,,1683,11,,,,,,,,,,,,,,,,,,,23,12,,,,,14,9,,,,,175,11,,,,,,,,,,,,,51,9,,,,,74,21,,,,,55,11,,,,,,,,,19,13,,,,,,,,,,,,,,,,,,,,,680,9
11,12,181,18360,14,3,,,,,,,,,271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,16,,,,,,,,,,,,,183,7,1651,16,,,,,,,,,9805,10,,,1574,10,,,8,8,,,98,25,,,1083,13,,,,,,,,,,,,,,,,,,,177,9,,,,,295,3,,,,,144,15,,,,,,,,,,,,,,,207,42,236,33,,,,,,,,,,,,,,,,,,,,,9,5,,,,,,,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,13,,,77,13,,,,,,,,,,,,,,,,,259,25,,,,,166,23,,,,,722,23,,,,,,,,,,,,,196,2,,,,,,,,,3,2,,,,,,,267,7,,,,,,,,,,,,,15,13,,,,,161,13,,,,,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,24
12,13,320,17365,,,,,,,,,,,214,7,,,,,,,,,,,,,,,106,9,,,,,,,,,12,4,,,,,50,3,,,,,,,84,15,,,10,3,77,15,1139,19,,,,,207,6,,,6948,17,22,2,1527,11,29,6,,,18,15,155,10,,,1397,10,,,,,,,9,3,,,11,2,,,17,2,,,67,21,44,5,,,,,,,,,261,6,,,,,325,6,,,,,,,7,7,250,37,500,24,,,,,8,4,,,,,22,2,41,16,,,,,,,14,2,,,,,,,32,10,,,,,,,,,6,5,,,,,54,3,,,,,,,,,,,,,610,11,23,2,67,16,,,,,,,,,,,,,,,,,458,14,,,,,151,24,,,95,6,1466,13,,,,,,,,,7,3,,,,,,,56,10,74,5,,,,,,,,,,,80,23,,,,,10,6,,,10,4,,,20,11,,,,,183,12,,,9,1,47,13,,,,,,,,,55,7,,,,,,,,,,,,,,,,,,,,,281,20
13,14,2243,17344,,,,,,,,,,,,,,,,,,,,,,,,,,,43,11,,,,,,,,,,,,,,,12,41,,,,,,,,,,,,,,,4106,3,,,,,,,,,6343,19,,,,,,,,,,,,,,,2207,6,,,,,,,,,,,,,,,,,,,,,,,,,107,9,,,,,165,10,,,,,,,,,,,,,,,532,21,279,31,,,,,,,,,,,,,7,55,,,,,,,,,,,,,,,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817,6,,,,,,,,,,,,,,,,,,,,,69,39,,,,,534,7,,,26,10,1114,16,,,,,,,4,6,,,,,,,,,,,106,4,,,,,762,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,54
14,15,50381,16806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,28,,,,,,,,,,,15577,4,,,,,,,,,15,16,130,18,,,,,,,,,,,,,,,,,,,,,,,109,15,,,,,,,,,,,,,,,,,,,,,,,,,,,631,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,35,,,,,,,,,,,,,,,,,,,,,,,,,,,198,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,13,16755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6,,,,,,,110,14,,,4,6,47,21,1128,20,,,,,,,,,8368,14,4,34,1701,9,,,9,5,,,,,3,2,688,26,,,,,,,,,,,1,4,,,,,,,343,4,,,,,,,,,,,154,12,,,,,,,,,,,,,,,390,26,1285,12,,,,,,,,,,,,,86,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,109,16,3,52,21,,,,,,,,,,,,,,,,,259,24,,,,,275,15,,,46,9,1051,18,,,,,,,,,,,,,,,,,11,18,33,8,,,,,75,6,,,,,95,19,,,,,,,,,,,,,,,,,,,58,24,,,,,,,,,,,,,,,8,18,,,,,,,,,,,,,,,,,,,,,407,15
16,17,27443,16673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,,,,,,,57,19,,,8,4,33,26,877,27,,,,,,,,,722,114,10,9,691,24,25,9,,,,,96,26,,,602,28,,,,,,,,,,,,,,,,,,,,,,,,,63,11,,,,,,,,,,,,,,,,,,,,,407,25,4188,3,,,,,,,,,,,,,3267,1,,,,,,,,,,,,,,,,,27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,202,24,,,,,,,,,,,,,,,,,,,,,322,17,,,,,241,16,,,,,727,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056,1
17,18,2425,15171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,23,21,,,,,,,33,25,,,,,69,17,996,24,,,,,,,,,4900,23,6,22,1263,15,,,8,10,112,9,158,9,,,1147,12,,,,,,,,,,,,,,,,,,,106,17,,,,,,,,,,,147,13,,,,,,,,,,,,,,,716,12,719,16,,,,,,,,,,,,,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,19,,,,,,,,,,,,,,,,,,,,,285,21,,,,,478,9,,,142,3,3123,6,,,,,,,,,,,,,,,,,70,8,,,,,,,,,,,,,116,16,,,,,12,5,,,,,,,,,,,,,,,,,,,93,9,,,,,,,,,24,12,,,,,,,,,,,,,,,,,,,,,173,27
18,19,25821,15128,,,,,,,,,,,122,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071,5,,,,,,,,,933,91,7,19,1141,17,,,,,,,,,,,3628,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,26,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,2719,11623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,69,,,,,,,8,48,,,,,20,34,648,40,,,,,,,,,8950,11,7,17,388,29,,,,,,,24,41,,,702,24,,,,,,,,,,,,,,,,,,,67,22,,,,,,,,,,,18,38,,,,,,,,,,,,,,,207,43,,,,,,,,,,,,,,,19,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,31,,,,,,,,,,,,,,,,,,,,,26,68,,,,,,,,,,,206,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,41,,,,,,,,,,,,,,,,,,,,,,,,,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,28
20,21,5072,11569,,,,,,,,,,,5,20,,,,,,,,,,,,,,,18,18,,,,,80,2,,,,,,,,,13,37,,,,,,,,,,,,,195,6,558,43,,,,,,,,,8135,15,6,24,109,63,,,,,,,,,,,335,41,,,,,,,,,,,,,,,10,3,,,,,773,2,,,,,,,,,,,,,,,218,8,,,,,,,,,78,78,268,32,,,,,,,,,,,,,8,52,,,,,,,,,,,,,,,,,,,,,5,1,,,16,3,,,281,2,,,,,,,,,,,,,,,45,62,5,12,129,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,65,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,31,42,,,,,81,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,71
21,22,822,11522,,,,,,,,,,,,,,,,,,,,,,,,,,,24,15,,,,,,,,,,,,,,,17,25,,,,,,,,,,,4,7,50,20,1591,17,,,,,,,,,3908,32,6,21,661,25,,,,,,,197,8,,,468,33,,,,,,,,,,,,,,,,,,,43,27,,,,,,,,,,,110,16,,,,,,,,,,,,,,,564,20,544,22,,,,,,,,,,,,,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,4,5,11,53,20,,,,,,,,,,,,,,,,,572,11,,,,,93,30,,,,,852,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,15,,,,,,,,,,,,,,,,,,,,,,,,,13,29,,,,,,,,,4,27,,,,,,,,,,,,,,,,,,,,,593,10
22,23,2136,10434,,,,,,,,,,,,,,,,,,,,,,,,,,,143,8,,,,,,,,,,,,,,,,,,,,,,,335,6,,,,,,,2910,9,,,,,,,,,2847,41,8,13,164,53,,,,,511,4,,,,,275,47,,,,,,,,,,,,,,,,,,,,,,,,,153,7,,,,,183,9,,,,,,,,,,,,,,,346,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,,,,,,,,,,,,,,,,,,,,,908,5,,,,,,,,,,,,,,,,,,,,,1018,5,,,,,,,,,,,116,61,,,,,,,,,,,,,22,7,,,102,3,,,,,,,,,2,3,,,270,6,,,,,,,,,,,,,,,,,,,87,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,95
23,24,811,10432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,5,,,,,,,23,29,,,,,,,1060,23,,,,,,,,,3714,33,,,1489,12,,,,,,,99,24,,,837,21,,,,,,,,,,,,,,,,,,,234,7,,,,,,,,,,,93,21,,,,,,,,,,,,,,,119,62,319,28,,,,,,,,,,,,,268,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,7,,,30,28,,,,,,,,,,,,,,,,,567,12,,,,,302,13,,,96,5,344,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,25,26952,9757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8483,13,6,27,,,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,13,,,,,,,,,,,441,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,51
25,26,2952,9381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,9,,,,,,,,,,,,,118,11,864,28,,,,,,,,,4251,28,7,18,736,23,,,8,11,,,130,16,,,1982,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,17,,,,,,,,,409,24,27,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,22,,,81,11,,,,,,,,,,,,,,,,,,,,,,,114,29,,,,,174,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,27,6819,8719,,,,,,,,,,,,,,,,,,,,,,,,,,,47,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,12,5220,2,,,,,,,,,1914,56,5,31,76,76,,,,,,,30,35,,,221,58,,,,,,,,,,,,,,,,,,,37,29,,,,,,,,,,,,,,,,,,,,,,,13,3,,,121,61,77,61,,,,,,,,,,,,,23,28,,,,,,,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,76,51,,,21,31,,,,,,,,,,,,,,,,,375,16,,,,,38,42,,,,,144,53,,,,,,,,,,,,,,,,,13,15,,,,,,,,,,,,,48,33,,,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,38
